country,region,tax_form_code,tax_form_name,description,purpose,visible_to_customers,report_level,authority_level_guess,form_master_id,tax_authority_count,tax_authorities,tax_authority_ids,tax_type_count,tax_types,tax_type_ids,form_image_urls,raw_form_summary
US,LA,USLACALDWELL,LA Caldwell,Caldwell Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,387,1,CALDWELL,331,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/c698d0b0-ea7e-4a08-8aa3-c9f04748ced1.png""]","{""FormMasterId"":387,""TaxFormCode"":""USLACALDWELL"",""TaxFormName"":""LA Caldwell"",""Description"":""Caldwell Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLACATAHOULA,LA Catahoula,Catahoula Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,388,1,CATAHOULA,333,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/3e6fa3b4-99cf-44b3-98f8-7feb7523619d.png""]","{""FormMasterId"":388,""TaxFormCode"":""USLACATAHOULA"",""TaxFormName"":""LA Catahoula"",""Description"":""Catahoula Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLACLAIBORNE,LA Claiborne,Claiborne Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,389,1,CLAIBORNE,334,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/dee786d3-d24f-4027-9ed0-f4d5a6bc2c56.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5101f4cc-9768-4c3d-91cc-68d3cae5c2be.png""]","{""FormMasterId"":389,""TaxFormCode"":""USLACLAIBORNE"",""TaxFormName"":""LA Claiborne"",""Description"":""Claiborne Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLACONCORDIA,LA Concordia,Concordia Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,390,1,CONCORDIA,335,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5cdbe5ee-406a-4592-8989-e625c74ad4da.png""]","{""FormMasterId"":390,""TaxFormCode"":""USLACONCORDIA"",""TaxFormName"":""LA Concordia"",""Description"":""Concordia Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLADESOTO,LA DeSoto,Desoto Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,391,1,DE SOTO,336,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/7beabedb-9c95-437b-bb0e-7fb44bcdfb33.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/4dd7f790-75c0-4f55-9b13-5714c56c08c8.png""]","{""FormMasterId"":391,""TaxFormCode"":""USLADESOTO"",""TaxFormName"":""LA DeSoto"",""Description"":""Desoto Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAEASTBATONROUGE,LA East Baton Rouge,East Baton Rouge Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,392,2,BATON ROUGE KING HOTEL DISTRICT | EAST BATON ROUGE,6679 | 337,4,Sales Tax | Sellers Use | Consumer Use | Lodging,1 | 2 | 3 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/2394d19b-554c-4ce1-8f3e-8561585b725c.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/fbea96fb-4b36-4bfa-a04b-afe966020796.png""]","{""FormMasterId"":392,""TaxFormCode"":""USLAEASTBATONROUGE"",""TaxFormName"":""LA East Baton Rouge"",""Description"":""East Baton Rouge Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAEASTCARROLL,LA East Carroll,East Carroll Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,394,1,EAST CARROLL,338,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/588808fd-84f7-48d8-bc9f-117555366aaf.png""]","{""FormMasterId"":394,""TaxFormCode"":""USLAEASTCARROLL"",""TaxFormName"":""LA East Carroll"",""Description"":""East Carroll Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAEASTFELICIANA,LA East Feliciana,East Feliciana Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,395,1,EAST FELICIANA,339,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/8814bf7d-a66e-49a5-852f-d2115efdb027.png""]","{""FormMasterId"":395,""TaxFormCode"":""USLAEASTFELICIANA"",""TaxFormName"":""LA East Feliciana"",""Description"":""East Feliciana Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAEVANGELINE,LA Evangeline,Evangeline Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,396,1,EVANGELINE,340,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/0d9315f7-eefd-4a1b-ba04-4ed999461438.png""]","{""FormMasterId"":396,""TaxFormCode"":""USLAEVANGELINE"",""TaxFormName"":""LA Evangeline"",""Description"":""Evangeline Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAFRANKLIN,LA Franklin,Franklin Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,397,1,FRANKLIN,341,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6e950e07-3817-4572-b9ae-e1aedb5c4027.png""]","{""FormMasterId"":397,""TaxFormCode"":""USLAFRANKLIN"",""TaxFormName"":""LA Franklin"",""Description"":""Franklin Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAGRANT,LA Grant,Grant Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,398,1,GRANT,342,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/974a32da-0a8c-45c4-9865-36e5ac69e0f4.png""]","{""FormMasterId"":398,""TaxFormCode"":""USLAGRANT"",""TaxFormName"":""LA Grant"",""Description"":""Grant Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAIBERIA,LA Iberia,Iberia Parish Local Sales & Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,399,1,IBERIA,343,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/1a85610c-a91b-4655-a058-7bf533fd987a.png""]","{""FormMasterId"":399,""TaxFormCode"":""USLAIBERIA"",""TaxFormName"":""LA Iberia"",""Description"":""Iberia Parish Local Sales & Use Tax Return"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAIBERVILLE,LA Iberville,Iberville Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,400,1,IBERVILLE,344,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/9791081e-dff8-4fe3-96b0-948c0164d4de.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/d33fc79e-03bd-43cb-9aaa-f76a1bc97f23.png""]","{""FormMasterId"":400,""TaxFormCode"":""USLAIBERVILLE"",""TaxFormName"":""LA Iberville"",""Description"":""Iberville Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAJACKSON,LA Jackson,Jackson Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,401,1,JACKSON,345,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/ede9beb7-9359-468e-9b7f-c8b4a17d9f59.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/617c6947-dbd1-4903-b2c1-368e5cb854df.png""]","{""FormMasterId"":401,""TaxFormCode"":""USLAJACKSON"",""TaxFormName"":""LA Jackson"",""Description"":""Jackson Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAJEFFERSONDAVIS,LA Jefferson Davis,Jefferson Davis Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,403,1,JEFFERSON DAVIS,347,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5835d834-4112-4feb-a4d6-005357bb6cd1.png""]","{""FormMasterId"":403,""TaxFormCode"":""USLAJEFFERSONDAVIS"",""TaxFormName"":""LA Jefferson Davis"",""Description"":""Jefferson Davis Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLALASALLE,LA LaSalle,LaSalle Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,404,1,LA SALLE,348,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/97230a61-b70d-4138-9c5d-b55dd659d7d2.png""]","{""FormMasterId"":404,""TaxFormCode"":""USLALASALLE"",""TaxFormName"":""LA LaSalle"",""Description"":""LaSalle Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLALAFAYETTE,LA Lafayette,Lafayette Parish Local Sales & Use Tax Reportt,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,405,1,LAFAYETTE,349,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/e4980c2d-63fd-4b91-ad5d-0bd7c39f9d6d.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/fdfd3256-fba6-4169-8030-f5a73a458053.png""]","{""FormMasterId"":405,""TaxFormCode"":""USLALAFAYETTE"",""TaxFormName"":""LA Lafayette"",""Description"":""Lafayette Parish Local Sales & Use Tax Reportt"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLALAFOURCHE,LA Lafourche,Lafourche Parish Local Sales & Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,406,1,LAFOURCHE,350,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/e50f5794-2619-4b57-bc12-3e5030a83127.png""]","{""FormMasterId"":406,""TaxFormCode"":""USLALAFOURCHE"",""TaxFormName"":""LA Lafourche"",""Description"":""Lafourche Parish Local Sales & Use Tax Return"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLALINCOLN,LA Lincoln,Lincoln Parish Local Sales & Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,407,1,LINCOLN,351,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/f19c73bb-8c82-45a8-8a56-6c27221be054.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5a7c53be-d319-46fa-9fc9-0618056174c9.png""]","{""FormMasterId"":407,""TaxFormCode"":""USLALINCOLN"",""TaxFormName"":""LA Lincoln"",""Description"":""Lincoln Parish Local Sales & Use Tax Return"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLALIVINGSTON,LA Livingston,Livingston Parish Local Sales & Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,408,1,LIVINGSTON,352,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/310a6398-7fea-425c-9635-474d2a275a5b.png""]","{""FormMasterId"":408,""TaxFormCode"":""USLALIVINGSTON"",""TaxFormName"":""LA Livingston"",""Description"":""Livingston Parish Local Sales & Use Tax Return"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAMADISON,LA Madison,Madison Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,409,1,MADISON,353,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/83dd0f45-363a-4e9c-97e3-d7597bab781e.png""]","{""FormMasterId"":409,""TaxFormCode"":""USLAMADISON"",""TaxFormName"":""LA Madison"",""Description"":""Madison Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAMOREHOUSE,LA Morehouse,Morehouse Parish Local Sales & Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,410,1,MOREHOUSE,354,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/61715409-f367-4608-8de9-ff69cc1f7441.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/8b5e43e3-ac8f-4a39-ac01-05b0efc0b4ec.png""]","{""FormMasterId"":410,""TaxFormCode"":""USLAMOREHOUSE"",""TaxFormName"":""LA Morehouse"",""Description"":""Morehouse Parish Local Sales & Use Tax Return"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLANATCHITOCHES,LA Natchitoches,Natchitoches Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,411,1,NATCHITOCHES,355,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/c231b65a-99a9-4cb8-8778-b04ac453fdc4.png""]","{""FormMasterId"":411,""TaxFormCode"":""USLANATCHITOCHES"",""TaxFormName"":""LA Natchitoches"",""Description"":""Natchitoches Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAOUACHITA,LA Ouachita,Ouachita Parish Local Sales & Use Tax Return (City of Monroe),"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,413,1,OUACHITA,357,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/a3bfaf7e-44d5-44dc-9089-405bf20064e5.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/490ef4e6-7483-4231-9ebc-c157e86847ea.png""]","{""FormMasterId"":413,""TaxFormCode"":""USLAOUACHITA"",""TaxFormName"":""LA Ouachita"",""Description"":""Ouachita Parish Local Sales & Use Tax Return (City of Monroe)"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAPLAQUEMINES,LA Plaquemines,Plaquemines Parish Local Sales & Use Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,414,1,PLAQUEMINES,358,4,Sales Tax | Sellers Use | Consumer Use | Lodging,1 | 2 | 3 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/ac10ff20-f3db-4df5-afa0-ca42bad8edfb.png""]","{""FormMasterId"":414,""TaxFormCode"":""USLAPLAQUEMINES"",""TaxFormName"":""LA Plaquemines"",""Description"":""Plaquemines Parish Local Sales & Use Tax Return"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAPOINTECOUPEE,LA Pointe Coupee,Pointe Coupee Parish Local Sales & Use Tax Report,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,415,1,POINTE COUPEE,359,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/a38b49ae-58fb-4e80-8cd4-ecc3587faac8.png""]","{""FormMasterId"":415,""TaxFormCode"":""USLAPOINTECOUPEE"",""TaxFormName"":""LA Pointe Coupee"",""Description"":""Pointe Coupee Parish Local Sales & Use Tax Report"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,LA,USLAR1029A,LA R1029 A,Sales Tax Return,Use when you're registered as an in-state seller to file and pay state-level taxes.,True,STA,state,416,1,LOUISIANA,303,4,Sales Tax | Sellers Use | Consumer Use | Rental and Leasing,1 | 2 | 3 | 4,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/1b844217-19b6-488e-92e2-8134d7587037.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/4600d32c-cf0b-4f45-ad67-9e76f2046935.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/60266ec6-d2e7-453c-bdf2-8422ce99d3c9.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/55470665-49ca-44ea-820b-6e1f3e960930.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/234b9f57-ed70-497e-984f-a2b9695c1e44.png""]","{""FormMasterId"":416,""TaxFormCode"":""USLAR1029A"",""TaxFormName"":""LA R1029 A"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""LA"",""VisibleToCustomers"":true,""ReportLevel"":""STA"",""Purpose"":""Use when you're registered as an in-state seller to file and pay state-level taxes.""}"
