tax_form_code,tax_form_name,legacy_return_name,description,country,region,purpose,status,effective_date,end_date,preview_image,form_master_id,form_version_id,major,minor,revision
USLANATCHITOCHES,LA Natchitoches,LANATCHITOCHES,Natchitoches Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c231b65a-99a9-4cb8-8778-b04ac453fdc4.png,411,21112734,1,0,67
USLANEWORLEANS,LA New Orleans,LANEWORLEANS,Sales and Use Tax Report,US,LA,,PRODUCTION,2014-11-01T00:00:00,2016-03-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/17d89662-9eee-4b46-aad6-af8d82c318d1.png,412,21109392,1,0,14
USLANEWORLEANS8000R,LA New Orleans Riverwalk 8000R,LANEWORLEANS8000R,RIVERWALK/SPANISH PLAZA ADDITIONAL 2% SALES TAX RETURN,US,LA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ffb76633-1ed5-4fad-bdde-7aadf6c04b6c.png,21019781,21109676,1,0,4
USLANEWORLEANS8071,LA New Orleans 8071,LANEWORLEANS8071,Orleans Parish Local Sales & Use Tax Return (City of New Orleans),US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e403ab52-505e-4007-a756-d60138e6cda6.png,1126,21115037,1,0,61
USLAOUACHITA,LA Ouachita,LAOUACHITA,Ouachita Parish Local Sales & Use Tax Return (City of Monroe),US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/a3bfaf7e-44d5-44dc-9089-405bf20064e5.png,413,21113168,1,0,48
USLAPLAQUEMINES,LA Plaquemines,LAPLAQUEMINES,Plaquemines Parish Local Sales & Use Tax Return,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ac10ff20-f3db-4df5-afa0-ca42bad8edfb.png,414,21113169,1,0,48
USLAPOINTECOUPEE,LA Pointe Coupee,LAPOINTECOUPEE,Pointe Coupee Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/a38b49ae-58fb-4e80-8cd4-ecc3587faac8.png,415,21112727,1,0,23
USLAR1029A,LA R1029 A,LAR1029A,Sales Tax Return,US,LA,,PRODUCTION,2025-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1b844217-19b6-488e-92e2-8134d7587037.png,416,21112257,1,0,175
USLAR1031,LA R1031,LAR1031,Louisiana State Direct Marketer Sales Tax Return (update in tax type setting required),US,LA,,PRODUCTION,2025-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b7c5e7d6-41dc-49a6-8d40-d9dde8fa781f.png,3786,21113298,1,0,42
USLARAPIDES,LA Rapides,LARAPIDES,Rapides Parish Local Sales & Use Tax Return,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/dd71b1dc-8b1b-437f-bb7b-945894a7cebc.png,417,21112729,1,0,52
USLAREDRIVER,LA Red River,LAREDRIVER,Red River Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/910e185f-08d4-479e-8b0f-6cc49d6c8fb7.png,418,21112699,1,0,22
USLARICHLAND,LA Richland,LARICHLAND,Richland Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/171033d5-05cd-434a-9d02-57cccc0881d9.png,419,21112730,1,0,36
USLARSSTR,LA Remote Sellers Return,LARSSTR,Louisiana Remote Seller's Sales Tax Return,US,LA,,PRODUCTION,2025-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d656f9ab-939b-4942-a97f-4c0578dc4487.png,12950,21115058,1,0,291
USLASABINE,LA Sabine,LASABINE,Sabine Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5feb1ca8-80ab-41eb-88de-3e5537d768ba.png,420,21113834,1,0,30
USLASTBERNARD,LA St Bernard,LASTBERNARD,St. Bernard Parish Local Sales & Use Tax Return,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d110a0ca-800f-41df-881b-7e7b8f645ce0.png,421,21112724,1,0,31
USLASTCHARLES,LA St Charles,LASTCHARLES,St. Charles Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5796a8db-c698-4e69-9f40-a1057167b24b.png,422,21112696,1,0,29
USLASTHELENA,LA St Helena,LASTHELENA,St. Helena Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/478c62a5-641f-4aed-9343-41ebfac20c96.png,423,21112726,1,0,26
USLASTJAMES,LA St James,LASTJAMES,St. James Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3ed2b268-c5e8-497b-806f-21186bd1c359.png,424,21112695,1,0,33
USLASTJOHN,LA St John,LASTJOHN,St. John the Baptist Parish Local Sales & Use Tax Return,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d1e2d876-0399-4d70-b7c2-326fab6f151c.png,425,21112715,1,0,26
USLASTLANDRY,LA St Landry,LASTLANDRY,St. Landry Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/28188748-2c5e-4802-a44b-33181c476435.png,426,21113612,1,0,54
USLASTMARTIN,LA St Martin,LASTMARTIN,St. Martin Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1e575dfb-609e-4078-a6e4-7200cd1ab71a.png,427,21113379,1,0,37
USLASTMARY,LA St Mary,LASTMARY,St. Mary Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5ece3b4c-6bca-44cd-ab46-e5aa33e1d29c.png,428,21114274,1,0,33
USLASTTAMMANY,LA St Tammany,LASTTAMMANY,St. Tammany Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/df521c01-e63d-44d0-8d83-47658ae63ec7.png,429,21114167,1,0,76
USLASTTAMMANYENHANCED,LA St Tammany Enhanced,LASTTAMMANYENHANCED,Sales and Use Tax Report for Sales Tax Enhancement Plan Businesses,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1ba91eed-8fd3-45fd-820d-8cba1cb97efa.png,430,21113719,1,0,33
USLASTTAMMANYSINGLE,LA St Tammany Single,LASTTAMMANYSINGLE,Sales and Use Tax Report for Single Location,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1b30e8b2-a815-4ac6-95a2-d1f6615465ff.png,431,21113718,1,0,37
USLATANGIPAHOA,LA Tangipahoa,LATANGIPAHOA,Tangipahoa Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b80b6205-7203-45f8-bfa7-66c2bca65158.png,432,21114310,1,0,31
USLATENSAS,LA Tensas,LATENSAS,Tensas Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/a850f656-c67d-46fd-bdb2-bb1d33a7cf94.png,433,21113170,1,0,27
USLATERREBONNE,LA Terrebonne,LATERREBONNE,Terrebonne Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3194e8a4-71e4-495a-a846-279864993112.png,434,21112713,1,0,31
USLAUNION,LA Union,LAUNION,Union Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/eab2cc44-abd2-4ff7-ac7b-ad0ebfdffdd0.png,435,21112692,1,0,16
USLAVERMILION,LA Vermilion,LAVERMILION,Vermilion Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5223ec2e-96b9-4612-85e4-f9ce3541edb3.png,436,21112711,1,0,30
USLAVERNON,LA Vernon,LAVERNON,Vernon Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/2f39268f-a3c4-4546-aa6a-866446d8cbbf.png,437,21113840,1,0,24
USLAWASHINGTON,LA Washington,LAWASHINGTON,Washington Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f04231e5-7a79-4c0d-9eb7-e05eddb9993a.png,438,21114275,1,0,30
USLAWEBSTER,LA Webster,LAWEBSTER,Webster Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b95ec9ad-97f2-483a-9721-d72bb7278fb1.png,439,21112683,1,0,26
USLAWESTBATONROUGE,LA West Baton Rouge,LAWESTBATONROUGE,West Baton Rouge Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/061ccdf2-5f59-4d7d-804a-17ad7c557a21.png,440,21113174,1,0,40
USLAWESTCARROLL,LA West Carroll,LAWESTCARROLL,West Carroll Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/53143b8f-bbb5-4a02-b21a-356eb9b6accd.png,441,21112682,1,0,45
USLAWESTFELICIANA,LA West Feliciana,LAWESTFELICIANA,West Feliciana Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3db9b659-6b01-429e-acf5-0690011d4abb.png,442,21112677,1,0,32
USLAWINN,LA Winn Parish,LAWINN,Winn Parish Local Sales & Use Tax Report,US,LA,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/09888738-ba95-4547-976a-057e4017a54a.png,443,21113193,1,0,37
USMAPREPAY,MA Monthly PrePayment,MAPREPAY,Massachusetts Sales and Use Prepayment Form,US,MA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6b76d09b-5683-47af-aee4-c4cb878f5b3d.png,1013059,21106491,1,0,1
USMAST10,MA ST 10,MAST10,Business Use Tax Return,US,MA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1bcc136e-f51a-4283-bd61-c3267cb2cb37.png,758,21069844,1,0,3
USMAST9,MA ST9,MAST9,Sales and Use Tax Return,US,MA,,PRODUCTION,2019-11-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/4fc5e45c-edec-4e54-83df-8e77d983f97d.png,444,21112396,1,0,32
USMAST9A,MA ST 9A,MAST9A,Annual Sales and Tax Return,US,MA,,PRODUCTION,2009-09-01T00:00:00,2015-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b472bb4a-2ecd-48f1-8761-d0b85463b196.png,446,1408,1,0,3
USMAST9Q,MA ST 9Q,MAST9Q,Quarterly Sales and Tax Return,US,MA,,PRODUCTION,2009-09-01T00:00:00,2015-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/2f82148e-882f-4a1f-a9de-0179871c3a21.png,445,1406,1,0,3
USMASTMAB4,MA STMAB4,MASTMAB4,Sales Tax on Meal And Beverages Return,US,MA,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/7dfe09c9-9a51-4a49-8245-7e5c42348547.png,21018664,21104779,1,0,8
USMDRAD098,MD RAD098,MDRAD098,MD Sales and Use Tax Return,US,MD,,PRODUCTION,2011-06-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c6e9bde7-720e-43c4-b706-fddf92348b7d.png,447,995,1,0,1
USMDSALESUSE,MD 202,MDSALESUSE,Sales and Use Tax Return,US,MD,,PRODUCTION,2025-07-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/859e09d4-94e3-434c-9866-6891fb3a3f76.png,448,21114291,1,0,123
USMESPT,ME SPT,MESPT,Maine Revenue Services - Service Provider Tax,US,ME,,PRODUCTION,2025-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/93b6ff2b-e079-4805-abe2-5066cf8a1ecb.png,449,21112036,1,0,11
USMEST7,ME ST7,MEST7,Sales and Use Tax Return,US,ME,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/98c5e07d-39f9-4163-8c95-60b22ef8d816.png,450,21113585,1,0,55
USMEST7B,ME ST7B,MEST7B,Consolidated Breakdown - Sales and Use Tax,US,ME,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/66cd2c54-9346-494e-b836-a2b319d30681.png,452,21113594,1,0,24
USMEST7U,ME ST7U,MEST7U,Use Tax Return,US,ME,,PRODUCTION,2023-06-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/48e8727e-b500-4752-a1e9-588c02af478f.png,453,21112383,1,0,11
USMI1603862,MI 160 3862,MI1603862,Monthly or Quarterly Sales and Use Tax Worksheet,US,MI,,PRODUCTION,2013-08-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/edbf5523-e7cb-4ab2-9c3d-ef7d60eda5d9.png,454,848,1,0,1
USMI165,MI 165,MI165,"Annual Return for Sales, Use and Witholding Taxes",US,MI,,PRODUCTION,2013-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5a811786-b4b6-4c55-94cd-e09be77e84f7.png,455,25,1,0,0
USMI5080SU,MI 5080,MI5080SU,"Sales, Use and Withholding Taxes Monthly/Quarterly Return",US,MI,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/76e9189f-a9e3-4368-8380-fce0690985e3.png,849,21113563,1,0,128
USMI5081,MI 5081 Annual Sales Tax Return,MI5081SUA,"Sales, Use and Withholding Taxes Annual Return",US,MI,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e4e16db8-c600-4656-add2-30c5646c2a23.png,864,21113766,1,0,100
USMI5082AMENDED,MI 5082 Amended Sales Tax Return,USMI5082AMENDED,"Sales, Use and Withholding Taxes Amended Annual Return",US,MI,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/353b04e8-5eb5-4b6f-936f-e0ee2ced28f9.png,21018777,21113571,1,0,16
USMI5092AMENDED,MI 5092 AMENDED,USMI5092AMENDED,"Sales, Use and Withholding Taxes Amended Monthly/Quarterly Return",US,MI,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/59dbd4f1-cc0e-4f79-a770-2dc1c63a3fc8.png,2301,21113568,1,0,27
USMI5562,Michigan Direct Debit of Business Tax Payment,MI5562,Michigan Direct Debit of Business Tax Payment,US,MI,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/63ef9cfb-6807-44aa-be53-5e9f0262c3bc.png,21019807,21108347,1,0,6
USMIFIRSTPREPAY,MI Sales 1st Prepay,MIFIRSTPREPAY,Sales Tax - 1st Monthly Prepayment,US,MI,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/2dfc01ed-2fb1-4ec1-8162-79ef29dc168c.png,459,21106665,1,0,4
USMIFIRSTPREPAYCU,MI Consumer Use 1st Prepay,MIFIRSTPREPAYCU,Consumer Use Tax - 1st Monthly Prepayment,US,MI,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d23a7860-ac00-4094-bfe2-0cd44505cf21.png,456,21106668,1,0,4
USMIFIRSTPREPAYSU,MI Sellers Use 1st Prepay,MIFIRSTPREPAYSU,Sellers Use Tax - 1st Monthly Prepayment,US,MI,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/cee42e55-a6b1-47bc-99aa-1239c0bf7132.png,461,21106667,1,0,5
USMISECONDPREPAY,MI Sales 2nd Prepay,MISECONDPREPAY,Sales Tax - 2nd Monthly Prepayment,US,MI,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/845b5b27-6226-42cd-b01e-8aef69212c58.png,460,21093527,1,0,3
USMISECONDPREPAYCU,MI Consumer Use 2nd Prepay,MISECONDPREPAYCU,Consumer Use Tax - 2nd Monthly Prepayment,US,MI,,PRODUCTION,1900-01-01T00:00:00,2023-07-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/cf474674-fa3d-4f98-819c-a53b25eb8387.png,457,16287,1,0,2
USMISECONDPREPAYSU,MI Sellers Use 2nd Prepay,MISECONDPREPAYSU,Sellers Use Tax - 2nd Monthly Prepayment,US,MI,,PRODUCTION,1900-01-01T00:00:00,2023-07-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e7618ee6-efd9-4035-917b-5ef01785db2a.png,462,16250,1,0,2
USMISER,MI SER,MISER,SST Electronic Return,US,MI,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,458,21114188,1,0,157
USMNMNCAREANNUAL,MN MinnesotaCare Annual Tax Return,MNMNCAREANNUAL,Annual MinnesotaCare Tax Return,US,MN,,PRODUCTION,2016-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9d0eaac2-58a2-4912-b883-b36bb4a58121.png,463,45132,1,0,2
USMNMNCARETAXDEPOSIT,MN MinnesotaCare Tax Deposit,MNMNCARETAXDEPOSIT,Quarterly or Monthly MinnesotaCare Tax Deposit,US,MN,,PRODUCTION,2010-07-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d7ccdd3a-3dcc-4798-85e7-343cf9a7609e.png,464,45151,1,0,2
USMNPREPAY,MN Prepay,MNPREPAY,Minnesota Accelerated Sales Tax Prepayment,US,MN,,PRODUCTION,2015-10-01T00:00:00,2021-05-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e383d3db-5318-4a2c-8126-68634d855cc2.png,877,20745,1,0,2
USMNPV49,MN PV49,MNPV49,Sales and Use Tax Worksheet,US,MN,,PRODUCTION,2026-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/645b2c99-c241-4077-af4b-3a7ccf3c94ca.png,465,21114271,2,0,309
USMNSER,MN SER,MNSER,SST Electronic Return,US,MN,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,466,21114188,1,0,157
USMNST1,MN ST1,MNST1,(EXPIRED) - Sales and Use Tax Worksheet,US,MN,,PRODUCTION,2017-07-01T00:00:00,2017-07-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ec197b52-6fce-4779-af8d-08d35e1e1141.png,467,9251,1,0,21
USMNST1CS,MN ST1 Consolidated,MNST1CS,Consolidated Sales and Use Tax Worksheet,US,MN,,PRODUCTION,2015-11-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c738b9c9-4c7f-45f2-a454-f80202778daa.png,468,21111661,1,0,155
USMO531,MO 531,MO531,Sales Tax Return,US,MO,,PRODUCTION,2024-08-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3a0e380b-f959-4e0c-8891-53b802a08bb4.png,469,21113187,1,0,143
USMO531OUTLET,MO 531 OUTLET,MO531OUTLET,Missouri 53-1 Outlet Form,US,MO,,PRODUCTION,2017-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d29ce443-4ee5-451c-ab2f-f7b6a1599891.png,907,7873,1,0,2
USMO53C,MO 53C,MO53C,Consumer's Use Tax Return,US,MO,,PRODUCTION,2023-09-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/31a0b514-bd6d-41c3-979f-4e0dce6d01db.png,472,21113078,1,0,61
USMO53V,MO 53V,MO53VLONG,Vendor's Use Tax Return,US,MO,,PRODUCTION,2023-09-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/a4baf57b-b1b4-473d-98bb-af3caa26e982.png,473,21113287,1,0,159
USMOFIRSTPREPAY,MO Sales 1st Prepay,MOFIRSTPREPAY,Sales Tax - Week 1 Prepayment,US,MO,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/2a625434-74f4-4f0f-94bf-187f77ba4e13.png,479,16253,1,0,2
USMOFOURTHPREPAY,MO Sales 4th Prepay,MOFOURTHPREPAY,Sales Tax - Week 4 Prepayment,US,MO,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ca062a9b-c89f-45d9-bb80-f3d4dbe4410a.png,482,16259,1,0,2
USMOSECONDPREPAY,MO Sales 2nd Prepay,MOSECONDPREPAY,Sales Tax - Week 2 Prepayment,US,MO,,PRODUCTION,1900-01-01T00:00:00,9999-12-31T00:00:00,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/bf7dc27c-e8de-4a5d-bb74-0e028b9be081.png,480,16260,1,0,2
